repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,url
godotengine/godot,102519,bruvzg,2025-02-07T09:17:56Z,2025-02-07T20:56:37Z,2025-02-07T20:56:37Z,1,0.3236111111111111,11.644722222222223,109,3,https://api.github.com/repos/godotengine/godot/pulls/102519
godotengine/godot,102518,Giganzo,2025-02-07T09:02:50Z,2025-02-07T20:56:37Z,2025-02-07T20:56:37Z,1,0.5402777777777777,11.89638888888889,1,1,https://api.github.com/repos/godotengine/godot/pulls/102518
godotengine/godot,102515,bruvzg,2025-02-07T08:21:25Z,2025-02-07T20:56:37Z,2025-02-07T20:56:37Z,3,0.43583333333333335,12.586666666666666,16,2,https://api.github.com/repos/godotengine/godot/pulls/102515
godotengine/godot,102513,Hilderin,2025-02-07T03:06:27Z,2025-02-10T09:50:52Z,2025-02-10T09:50:52Z,6,13.148333333333333,78.74027777777778,124,5,https://api.github.com/repos/godotengine/godot/pulls/102513
godotengine/godot,102510,timothyqiu,2025-02-07T01:35:41Z,2025-02-07T20:56:37Z,2025-02-07T20:56:37Z,1,11.219722222222222,19.34888888888889,8,1,https://api.github.com/repos/godotengine/godot/pulls/102510
godotengine/godot,102508,Zaid-mohamed,2025-02-07T01:12:47Z,,2025-02-07T12:43:26Z,0,,11.510833333333334,1039,2,https://api.github.com/repos/godotengine/godot/pulls/102508
godotengine/godot,102506,akien-mga,2025-02-07T00:09:15Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,6,0.051944444444444446,0.5680555555555555,239,2,https://api.github.com/repos/godotengine/godot/pulls/102506
godotengine/godot,102503,clayjohn,2025-02-06T22:50:41Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,1,0.029444444444444443,1.8775,2,1,https://api.github.com/repos/godotengine/godot/pulls/102503
godotengine/godot,102497,BlueCube3310,2025-02-06T19:20:48Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,1,0.2175,5.375555555555556,27,3,https://api.github.com/repos/godotengine/godot/pulls/102497
godotengine/godot,102494,dsnopek,2025-02-06T17:31:55Z,2025-02-10T09:50:52Z,2025-02-10T09:50:52Z,8,0.035277777777777776,88.31583333333333,3,1,https://api.github.com/repos/godotengine/godot/pulls/102494
godotengine/godot,102493,Jordyfel,2025-02-06T17:18:22Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,1,1.8780555555555556,7.416111111111111,5,1,https://api.github.com/repos/godotengine/godot/pulls/102493
godotengine/godot,102492,m4gr3d,2025-02-06T17:12:05Z,2025-02-11T15:16:46Z,2025-02-11T15:16:46Z,20,15.373333333333333,118.07805555555555,2792,71,https://api.github.com/repos/godotengine/godot/pulls/102492
godotengine/godot,102491,adamscott,2025-02-06T17:09:51Z,,2025-02-10T21:16:54Z,0,,100.1175,18,1,https://api.github.com/repos/godotengine/godot/pulls/102491
godotengine/godot,102489,KoBeWi,2025-02-06T15:38:58Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,5,0.1661111111111111,9.072777777777778,19,3,https://api.github.com/repos/godotengine/godot/pulls/102489
godotengine/godot,102488,Giganzo,2025-02-06T15:22:53Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,2,0.10138888888888889,9.340833333333334,11,3,https://api.github.com/repos/godotengine/godot/pulls/102488
godotengine/godot,102486,Calinou,2025-02-06T15:06:15Z,,2025-02-07T08:47:52Z,1,0.0077777777777777776,17.69361111111111,2,1,https://api.github.com/repos/godotengine/godot/pulls/102486
godotengine/godot,102480,DarioSamo,2025-02-06T12:42:08Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,1,2.9972222222222222,12.02,26,1,https://api.github.com/repos/godotengine/godot/pulls/102480
godotengine/godot,102477,Calinou,2025-02-06T11:46:48Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,4,0.445,12.942222222222222,10,2,https://api.github.com/repos/godotengine/godot/pulls/102477
godotengine/godot,102474,bruvzg,2025-02-06T08:32:59Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,2,2.995833333333333,16.1725,2,1,https://api.github.com/repos/godotengine/godot/pulls/102474
godotengine/godot,102472,bruvzg,2025-02-06T05:56:24Z,2025-02-07T20:56:37Z,2025-02-07T20:56:37Z,4,17.25777777777778,39.00361111111111,95,5,https://api.github.com/repos/godotengine/godot/pulls/102472
godotengine/godot,102470,Hilderin,2025-02-06T01:00:15Z,2025-02-07T00:43:20Z,2025-02-07T00:43:20Z,1,8.745555555555555,23.718055555555555,56,9,https://api.github.com/repos/godotengine/godot/pulls/102470
godotengine/godot,102461,BlueCube3310,2025-02-05T17:39:49Z,,2025-02-12T20:37:08Z,1,161.04166666666666,170.95527777777778,17,4,https://api.github.com/repos/godotengine/godot/pulls/102461
godotengine/godot,102456,YYF233333,2025-02-05T13:34:43Z,,2025-02-05T16:18:08Z,0,,2.723611111111111,1522,256,https://api.github.com/repos/godotengine/godot/pulls/102456
godotengine/godot,102454,DarioSamo,2025-02-05T12:50:41Z,2025-02-05T16:31:01Z,2025-02-05T16:31:01Z,1,2.4033333333333333,3.672222222222222,31,1,https://api.github.com/repos/godotengine/godot/pulls/102454
godotengine/godot,102450,Calinou,2025-02-05T09:58:02Z,2025-02-05T10:35:04Z,2025-02-05T10:35:04Z,1,0.5675,0.6172222222222222,4,2,https://api.github.com/repos/godotengine/godot/pulls/102450
godotengine/godot,102448,adamscott,2025-02-05T07:15:55Z,2025-02-05T16:31:01Z,2025-02-05T16:31:01Z,5,0.5733333333333334,9.251666666666667,12,2,https://api.github.com/repos/godotengine/godot/pulls/102448
godotengine/godot,102446,m4gr3d,2025-02-05T05:18:57Z,2025-02-05T16:31:01Z,2025-02-05T16:31:01Z,2,0.4191666666666667,11.20111111111111,16,4,https://api.github.com/repos/godotengine/godot/pulls/102446
godotengine/godot,102444,ryevdokimov,2025-02-05T02:22:56Z,2025-02-05T16:31:01Z,2025-02-05T16:31:01Z,4,7.2555555555555555,14.134722222222223,4,1,https://api.github.com/repos/godotengine/godot/pulls/102444
godotengine/godot,102438,Giganzo,2025-02-04T22:09:07Z,2025-02-06T00:25:17Z,2025-02-06T00:25:17Z,1,23.048333333333332,26.269444444444446,2,1,https://api.github.com/repos/godotengine/godot/pulls/102438
godotengine/godot,102433,akien-mga,2025-02-04T20:12:58Z,2025-02-10T09:50:52Z,2025-02-10T09:50:52Z,3,0.9883333333333333,133.63166666666666,6,2,https://api.github.com/repos/godotengine/godot/pulls/102433
godotengine/godot,102432,akien-mga,2025-02-04T19:42:24Z,2025-02-05T10:35:04Z,2025-02-05T10:35:04Z,2,0.008888888888888889,14.877777777777778,6,2,https://api.github.com/repos/godotengine/godot/pulls/102432
godotengine/godot,102429,akien-mga,2025-02-04T18:54:04Z,2025-02-05T10:35:04Z,2025-02-05T10:35:04Z,1,0.1361111111111111,15.683333333333334,24,3,https://api.github.com/repos/godotengine/godot/pulls/102429
godotengine/godot,102424,Rudolph-B,2025-02-04T18:04:20Z,2025-02-05T10:35:04Z,2025-02-05T10:35:04Z,1,0.5691666666666667,16.51222222222222,2,1,https://api.github.com/repos/godotengine/godot/pulls/102424
godotengine/godot,102423,akien-mga,2025-02-04T17:58:31Z,2025-02-05T10:35:04Z,2025-02-05T10:35:04Z,2,0.5238888888888888,16.609166666666667,12,1,https://api.github.com/repos/godotengine/godot/pulls/102423
godotengine/godot,102405,QbieShay,2025-02-04T11:04:14Z,2025-02-05T10:35:04Z,2025-02-05T10:35:05Z,8,0.041666666666666664,23.51388888888889,22,4,https://api.github.com/repos/godotengine/godot/pulls/102405
godotengine/godot,102402,bruvzg,2025-02-04T09:38:56Z,2025-02-04T15:09:17Z,2025-02-04T15:09:17Z,1,0.33444444444444443,5.505833333333333,3,1,https://api.github.com/repos/godotengine/godot/pulls/102402
