repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,url
facebook/react,32266,poteto,2025-01-29T21:19:48Z,2025-01-30T16:49:04Z,2025-01-30T16:49:04Z,4,1.4088888888888889,19.48777777777778,32,2,https://api.github.com/repos/facebook/react/pulls/32266
facebook/react,32262,hoxyq,2025-01-29T13:49:57Z,2025-01-30T20:08:17Z,2025-01-30T20:08:17Z,4,0.2386111111111111,30.305555555555557,169,16,https://api.github.com/repos/facebook/react/pulls/32262
facebook/react,32260,rubennorte,2025-01-29T13:40:37Z,2025-01-29T17:07:00Z,2025-01-29T17:07:00Z,1,2.7222222222222223,3.439722222222222,101,9,https://api.github.com/repos/facebook/react/pulls/32260
facebook/react,32256,OnlyWick,2025-01-29T07:17:05Z,,2025-01-29T16:55:05Z,1,9.632222222222222,9.633333333333333,39,1,https://api.github.com/repos/facebook/react/pulls/32256
facebook/react,32254,sebmarkbage,2025-01-28T22:34:36Z,2025-01-30T17:13:37Z,2025-01-30T17:13:37Z,2,7.719444444444444,42.65027777777778,188,5,https://api.github.com/repos/facebook/react/pulls/32254
facebook/react,32252,gnoff,2025-01-28T19:29:21Z,2025-02-06T23:05:51Z,2025-02-06T23:05:51Z,1,219.24194444444444,219.60833333333332,224,7,https://api.github.com/repos/facebook/react/pulls/32252
facebook/react,32250,gnoff,2025-01-28T18:15:00Z,2025-02-04T20:39:52Z,2025-02-04T20:39:52Z,1,168.12666666666667,170.41444444444446,162,5,https://api.github.com/repos/facebook/react/pulls/32250
facebook/react,32243,dmytrorykun,2025-01-28T15:18:29Z,2025-01-30T11:16:42Z,2025-01-30T11:16:42Z,1,25.232222222222223,43.97027777777778,21,10,https://api.github.com/repos/facebook/react/pulls/32243
facebook/react,32238,rickhanlonii,2025-01-27T18:59:00Z,2025-01-27T19:40:46Z,2025-01-27T19:40:46Z,1,0.14944444444444444,0.6961111111111111,5,1,https://api.github.com/repos/facebook/react/pulls/32238
facebook/react,32237,elicwhite,2025-01-27T17:12:14Z,2025-01-27T18:10:40Z,2025-01-27T18:10:41Z,1,0.1361111111111111,0.9738888888888889,2,1,https://api.github.com/repos/facebook/react/pulls/32237
facebook/react,32230,AhmadRazaKhokhar1,2025-01-27T05:32:59Z,,2025-01-27T16:56:39Z,0,,11.394444444444444,1,1,https://api.github.com/repos/facebook/react/pulls/32230
facebook/react,32229,AhmadRazaKhokhar1,2025-01-27T05:30:28Z,,2025-01-27T16:56:59Z,0,,11.441944444444445,21,1,https://api.github.com/repos/facebook/react/pulls/32229
facebook/react,32227,mohammedaymanfahmy,2025-01-26T11:51:35Z,,2025-01-26T11:52:56Z,0,,0.0225,2,1,https://api.github.com/repos/facebook/react/pulls/32227
facebook/react,32225,Jeremy-Hibiki,2025-01-26T08:27:49Z,2025-01-27T16:59:26Z,2025-01-27T16:59:26Z,0,,32.526944444444446,4,1,https://api.github.com/repos/facebook/react/pulls/32225
facebook/react,32224,gnoff,2025-01-25T19:06:25Z,2025-02-04T20:30:31Z,2025-02-04T20:30:31Z,4,51.9175,241.40166666666667,873,11,https://api.github.com/repos/facebook/react/pulls/32224
facebook/react,32219,josephsavona,2025-01-24T20:22:28Z,2025-01-24T20:55:16Z,2025-01-24T20:55:17Z,1,0.035,0.5466666666666666,223571,1146,https://api.github.com/repos/facebook/react/pulls/32219
facebook/react,32217,poteto,2025-01-24T20:00:06Z,2025-01-24T20:06:15Z,2025-01-24T20:06:15Z,0,,0.1025,2,1,https://api.github.com/repos/facebook/react/pulls/32217
facebook/react,32216,poteto,2025-01-24T19:45:17Z,2025-01-24T19:56:37Z,2025-01-24T19:56:37Z,0,,0.18888888888888888,8,1,https://api.github.com/repos/facebook/react/pulls/32216
facebook/react,32215,poteto,2025-01-24T18:57:11Z,2025-01-24T19:41:25Z,2025-01-24T19:41:25Z,0,,0.7372222222222222,30,1,https://api.github.com/repos/facebook/react/pulls/32215
facebook/react,32210,OnlyWick,2025-01-24T11:34:05Z,2025-01-31T22:35:48Z,2025-01-31T22:35:48Z,1,177.43972222222223,179.0286111111111,6,1,https://api.github.com/repos/facebook/react/pulls/32210
facebook/react,32209,ayan-lab,2025-01-24T09:04:05Z,,2025-01-24T09:26:42Z,0,,0.37694444444444447,1,1,https://api.github.com/repos/facebook/react/pulls/32209
facebook/react,32207,sophiebits,2025-01-23T22:05:07Z,2025-01-24T17:25:30Z,2025-01-24T17:25:30Z,1,10.030833333333334,19.33972222222222,15,2,https://api.github.com/repos/facebook/react/pulls/32207
facebook/react,32206,poteto,2025-01-23T21:57:02Z,2025-02-11T19:19:34Z,2025-02-11T19:19:34Z,1,355.8280555555556,453.37555555555554,658,14,https://api.github.com/repos/facebook/react/pulls/32206
facebook/react,32205,poteto,2025-01-23T21:57:01Z,2025-02-11T19:18:50Z,2025-02-11T19:18:50Z,1,355.80916666666667,453.3636111111111,430,9,https://api.github.com/repos/facebook/react/pulls/32205
facebook/react,32204,poteto,2025-01-23T21:56:59Z,2025-02-11T19:05:50Z,2025-02-11T19:05:50Z,1,355.7211111111111,453.1475,112,18,https://api.github.com/repos/facebook/react/pulls/32204
facebook/react,32203,poteto,2025-01-23T21:56:58Z,2025-02-11T18:52:26Z,2025-02-11T18:52:26Z,1,355.7058333333333,452.9244444444444,106,6,https://api.github.com/repos/facebook/react/pulls/32203
facebook/react,32164,mofeiZ,2025-01-22T22:49:31Z,2025-01-31T23:57:27Z,2025-01-31T23:57:27Z,4,0.05583333333333333,217.13222222222223,707,21,https://api.github.com/repos/facebook/react/pulls/32164
facebook/react,32163,gnoff,2025-01-22T22:39:16Z,2025-01-29T06:42:50Z,2025-01-29T06:42:50Z,2,0.0775,152.05944444444444,829,8,https://api.github.com/repos/facebook/react/pulls/32163
facebook/react,32161,jbrown215,2025-01-22T21:49:30Z,2025-01-22T22:09:41Z,2025-01-22T22:09:41Z,1,0.13694444444444445,0.3363888888888889,0,24,https://api.github.com/repos/facebook/react/pulls/32161
facebook/react,32160,mofeiZ,2025-01-22T21:16:11Z,2025-01-22T21:21:54Z,2025-01-22T21:21:54Z,0,,0.09527777777777778,223,3,https://api.github.com/repos/facebook/react/pulls/32160
facebook/react,32157,eps1lon,2025-01-22T15:16:25Z,2025-01-22T15:39:00Z,2025-01-22T15:39:00Z,3,0.0325,0.3763888888888889,48,4,https://api.github.com/repos/facebook/react/pulls/32157
facebook/react,32149,kwaa,2025-01-22T04:45:07Z,2025-01-22T15:59:50Z,2025-01-22T15:59:50Z,1,11.241666666666667,11.245277777777778,2,1,https://api.github.com/repos/facebook/react/pulls/32149
facebook/react,32138,himself65,2025-01-20T23:32:24Z,2025-01-22T17:04:59Z,2025-01-22T17:05:00Z,5,25.938333333333333,41.543055555555554,66,3,https://api.github.com/repos/facebook/react/pulls/32138
facebook/react,32133,akaday,2025-01-19T21:16:52Z,,2025-01-21T23:26:38Z,1,45.176944444444445,50.16277777777778,153,6,https://api.github.com/repos/facebook/react/pulls/32133
facebook/react,32132,devongovett,2025-01-19T21:00:21Z,2025-01-27T20:39:56Z,2025-01-27T20:39:56Z,0,,191.65972222222223,36,5,https://api.github.com/repos/facebook/react/pulls/32132
facebook/react,32131,mofeiZ,2025-01-19T20:19:00Z,2025-01-22T19:22:35Z,2025-01-22T19:22:35Z,1,45.55583333333333,71.05972222222222,18,3,https://api.github.com/repos/facebook/react/pulls/32131
facebook/react,32130,mofeiZ,2025-01-19T20:18:59Z,2025-01-22T18:52:05Z,2025-01-22T18:52:05Z,1,45.54472222222222,70.55166666666666,74,2,https://api.github.com/repos/facebook/react/pulls/32130
facebook/react,32120,orta,2025-01-18T20:48:09Z,2025-01-18T22:41:34Z,2025-01-18T22:41:34Z,0,,1.8902777777777777,33,2,https://api.github.com/repos/facebook/react/pulls/32120
facebook/react,32117,yungsters,2025-01-18T01:08:04Z,2025-01-31T06:59:45Z,2025-01-31T06:59:45Z,3,123.9975,317.8613888888889,29,2,https://api.github.com/repos/facebook/react/pulls/32117
facebook/react,32116,unstubbable,2025-01-17T21:26:48Z,2025-01-17T22:48:57Z,2025-01-17T22:48:57Z,1,1.2744444444444445,1.3691666666666666,28,3,https://api.github.com/repos/facebook/react/pulls/32116
facebook/react,32115,poteto,2025-01-17T20:07:06Z,2025-01-17T20:16:36Z,2025-01-17T20:16:36Z,1,0.13055555555555556,0.15833333333333333,4,1,https://api.github.com/repos/facebook/react/pulls/32115
facebook/react,32112,poteto,2025-01-17T17:29:06Z,2025-01-17T17:42:07Z,2025-01-17T17:42:07Z,0,,0.21694444444444444,12,4,https://api.github.com/repos/facebook/react/pulls/32112
facebook/react,32111,poteto,2025-01-17T15:28:11Z,2025-01-17T15:35:25Z,2025-01-17T15:35:26Z,0,,0.12055555555555555,4,2,https://api.github.com/repos/facebook/react/pulls/32111
facebook/react,32110,damianstasik,2025-01-17T14:34:57Z,2025-01-17T15:22:34Z,2025-01-17T15:22:34Z,0,,0.7936111111111112,2,1,https://api.github.com/repos/facebook/react/pulls/32110
facebook/react,32108,Hemant77777777,2025-01-17T13:51:54Z,,2025-01-17T15:18:47Z,0,,1.4480555555555557,171,1,https://api.github.com/repos/facebook/react/pulls/32108
facebook/react,32106,hoxyq,2025-01-17T10:21:04Z,2025-01-22T14:15:49Z,2025-01-22T14:15:49Z,1,123.76777777777778,123.9125,58,3,https://api.github.com/repos/facebook/react/pulls/32106
facebook/react,32105,sebmarkbage,2025-01-16T22:41:02Z,2025-01-21T20:00:02Z,2025-01-21T20:00:02Z,2,0.13361111111111112,117.31666666666666,235,15,https://api.github.com/repos/facebook/react/pulls/32105
facebook/react,32103,poteto,2025-01-16T20:01:45Z,2025-01-16T20:12:11Z,2025-01-16T20:12:11Z,1,0.03194444444444444,0.1738888888888889,46,4,https://api.github.com/repos/facebook/react/pulls/32103
facebook/react,32102,poteto,2025-01-16T19:48:19Z,2025-01-16T20:05:40Z,2025-01-16T20:05:40Z,1,0.2611111111111111,0.2891666666666667,3,1,https://api.github.com/repos/facebook/react/pulls/32102
facebook/react,32101,poteto,2025-01-16T18:35:28Z,2025-01-16T19:21:55Z,2025-01-16T19:21:55Z,2,0.5716666666666667,0.7741666666666667,101,5,https://api.github.com/repos/facebook/react/pulls/32101
facebook/react,32100,poteto,2025-01-16T17:09:17Z,2025-01-16T19:16:21Z,2025-01-16T19:16:21Z,3,1.9733333333333334,2.117777777777778,64,2,https://api.github.com/repos/facebook/react/pulls/32100
facebook/react,32095,mofeiZ,2025-01-16T16:37:39Z,2025-01-22T20:02:51Z,2025-01-22T20:02:51Z,1,121.51777777777778,147.42,307,5,https://api.github.com/repos/facebook/react/pulls/32095
