repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,reviewers,url
tensorflow/tensorflow,87187,copybara-service[bot],2025-02-12T20:58:59Z,,2025-02-12T22:08:18Z,0,,1.1552777777777778,0,0,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87187
tensorflow/tensorflow,87185,copybara-service[bot],2025-02-12T20:26:11Z,2025-02-12T22:57:21Z,2025-02-12T22:57:20Z,0,,2.5194444444444444,2,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87185
tensorflow/tensorflow,87184,copybara-service[bot],2025-02-12T20:08:08Z,2025-02-12T20:58:31Z,2025-02-12T20:58:31Z,0,,0.8397222222222223,4,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87184
tensorflow/tensorflow,87183,copybara-service[bot],2025-02-12T19:50:19Z,2025-02-14T03:44:24Z,2025-02-14T03:44:24Z,0,,31.90138888888889,121,3,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87183
tensorflow/tensorflow,87182,copybara-service[bot],2025-02-12T19:47:57Z,2025-02-13T23:09:52Z,2025-02-13T23:09:51Z,0,,27.365277777777777,8,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87182
tensorflow/tensorflow,87177,copybara-service[bot],2025-02-12T19:17:31Z,2025-02-12T21:44:55Z,2025-02-12T21:44:55Z,0,,2.4566666666666666,175,7,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87177
tensorflow/tensorflow,87176,copybara-service[bot],2025-02-12T19:16:50Z,2025-02-12T22:39:15Z,2025-02-12T22:39:14Z,0,,3.373611111111111,4,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87176
tensorflow/tensorflow,87174,copybara-service[bot],2025-02-12T18:48:47Z,2025-02-14T14:09:32Z,2025-02-14T14:09:31Z,0,,43.34583333333333,50,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87174
tensorflow/tensorflow,87173,copybara-service[bot],2025-02-12T18:32:48Z,2025-02-12T20:19:07Z,2025-02-12T20:19:06Z,0,,1.7719444444444445,15,3,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87173
tensorflow/tensorflow,87171,copybara-service[bot],2025-02-12T17:53:38Z,2025-02-12T18:26:48Z,2025-02-12T18:26:47Z,0,,0.5527777777777778,2,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87171
tensorflow/tensorflow,87170,copybara-service[bot],2025-02-12T17:10:13Z,2025-02-13T15:26:50Z,2025-02-13T15:26:49Z,0,,22.276944444444446,1,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87170
tensorflow/tensorflow,87168,copybara-service[bot],2025-02-12T16:49:36Z,2025-02-12T21:33:37Z,2025-02-12T21:33:38Z,0,,4.733611111111111,12,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87168
tensorflow/tensorflow,87167,copybara-service[bot],2025-02-12T16:35:19Z,,2025-02-13T22:00:25Z,0,,29.418333333333333,0,0,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87167
tensorflow/tensorflow,87166,copybara-service[bot],2025-02-12T16:14:32Z,2025-02-14T18:09:18Z,2025-02-14T18:09:17Z,0,,49.91277777777778,44,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87166
tensorflow/tensorflow,87165,copybara-service[bot],2025-02-12T15:56:43Z,2025-02-13T17:23:06Z,2025-02-13T17:23:05Z,0,,25.439722222222223,24,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87165
tensorflow/tensorflow,87164,copybara-service[bot],2025-02-12T15:55:38Z,2025-02-13T16:36:31Z,2025-02-13T16:36:30Z,0,,24.68138888888889,128,3,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87164
tensorflow/tensorflow,87162,copybara-service[bot],2025-02-12T15:24:55Z,2025-02-12T16:01:45Z,2025-02-12T16:01:45Z,0,,0.6138888888888889,0,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87162
tensorflow/tensorflow,87161,copybara-service[bot],2025-02-12T15:10:26Z,2025-02-17T10:38:52Z,2025-02-17T10:38:51Z,0,,115.4738888888889,21,2,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87161
tensorflow/tensorflow,87160,copybara-service[bot],2025-02-12T15:08:59Z,2025-02-12T16:26:36Z,2025-02-12T16:26:35Z,0,,1.293611111111111,347,9,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87160
tensorflow/tensorflow,87157,copybara-service[bot],2025-02-12T14:46:57Z,2025-02-12T17:54:56Z,2025-02-12T17:54:55Z,0,,3.1330555555555555,24,5,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87157
tensorflow/tensorflow,87156,copybara-service[bot],2025-02-12T14:36:10Z,2025-02-13T23:15:50Z,2025-02-13T23:15:50Z,0,,32.66111111111111,387,17,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87156
tensorflow/tensorflow,87155,copybara-service[bot],2025-02-12T14:04:35Z,2025-02-13T16:09:07Z,2025-02-13T16:09:07Z,0,,26.075555555555557,145,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87155
tensorflow/tensorflow,87154,copybara-service[bot],2025-02-12T13:44:40Z,2025-02-12T16:40:15Z,2025-02-12T16:40:13Z,0,,2.926388888888889,890,7,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87154
tensorflow/tensorflow,87152,copybara-service[bot],2025-02-12T12:14:18Z,2025-02-12T14:20:42Z,2025-02-12T14:20:41Z,0,,2.1066666666666665,5,1,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87152
tensorflow/tensorflow,87150,copybara-service[bot],2025-02-12T11:16:02Z,2025-02-14T13:24:29Z,2025-02-14T13:24:27Z,0,,50.14083333333333,38,7,,https://api.github.com/repos/tensorflow/tensorflow/pulls/87150
