repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,response_time_hours,review_time_hours,lines_of_code,changed_files,reviewers,url
obsproject/obs-studio,11520,Bleuzen,2024-11-13T19:01:16Z,2025-02-07T20:30:00Z,2025-02-07T20:30:00Z,2,381.0136111111111,2065.478888888889,3,1,"derrod, RytoEX",https://api.github.com/repos/obsproject/obs-studio/pulls/11520
obsproject/obs-studio,11518,derrod,2024-11-13T14:52:31Z,2025-01-28T19:37:28Z,2025-01-28T19:37:28Z,1,1805.9627777777778,1828.7491666666667,17,1,RytoEX,https://api.github.com/repos/obsproject/obs-studio/pulls/11518
obsproject/obs-studio,11517,tt2468,2024-11-13T10:10:20Z,2025-01-27T21:02:53Z,2025-01-27T21:02:53Z,3,3.4469444444444446,1810.8758333333333,15,1,"tt2468, derrod, RytoEX",https://api.github.com/repos/obsproject/obs-studio/pulls/11517
obsproject/obs-studio,11515,cg2121,2024-11-13T05:35:56Z,,2024-11-18T22:06:01Z,0,,136.5013888888889,91,5,,https://api.github.com/repos/obsproject/obs-studio/pulls/11515
obsproject/obs-studio,11514,DevlinRocha,2024-11-13T02:33:11Z,,2024-11-21T22:11:43Z,0,,211.64222222222222,25,1,,https://api.github.com/repos/obsproject/obs-studio/pulls/11514
obsproject/obs-studio,11513,Ryu0833,2024-11-12T22:28:02Z,,2024-11-12T22:29:46Z,0,,0.028888888888888888,222,2,,https://api.github.com/repos/obsproject/obs-studio/pulls/11513
obsproject/obs-studio,11511,tytan652,2024-11-12T10:07:56Z,2025-01-24T22:38:24Z,2025-01-24T22:38:24Z,1,1740.4286111111112,1764.5077777777778,59,2,RytoEX,https://api.github.com/repos/obsproject/obs-studio/pulls/11511
obsproject/obs-studio,11510,tytan652,2024-11-12T09:42:21Z,2024-11-20T18:27:39Z,2024-11-20T18:27:39Z,3,0.725,200.755,2,1,"derrod, Lain-B, pkviet",https://api.github.com/repos/obsproject/obs-studio/pulls/11510
obsproject/obs-studio,11507,jpark37,2024-11-11T03:51:00Z,2025-01-29T19:11:34Z,2025-01-29T19:11:34Z,1,135.7277777777778,1911.3427777777779,14,6,Lain-B,https://api.github.com/repos/obsproject/obs-studio/pulls/11507
obsproject/obs-studio,11503,Penwy,2024-11-09T09:10:54Z,2024-11-19T23:11:08Z,2024-11-19T23:11:08Z,1,11.694722222222222,254.0038888888889,4,1,Lain-B,https://api.github.com/repos/obsproject/obs-studio/pulls/11503
obsproject/obs-studio,11501,RytoEX,2024-11-08T20:42:04Z,2024-11-15T20:30:09Z,2024-11-15T20:30:10Z,3,66.86055555555555,167.80138888888888,2,1,"RytoEX, PatTheMav",https://api.github.com/repos/obsproject/obs-studio/pulls/11501
obsproject/obs-studio,11496,Ahlam-Banu,2024-11-07T02:08:59Z,,2024-11-21T03:50:55Z,0,,337.6988888888889,4,1,,https://api.github.com/repos/obsproject/obs-studio/pulls/11496
obsproject/obs-studio,11495,norihiro,2024-11-06T12:02:54Z,2025-01-24T20:28:58Z,2025-01-24T20:28:58Z,2,80.52805555555555,1904.4344444444444,2,1,"RytoEX, Lain-B",https://api.github.com/repos/obsproject/obs-studio/pulls/11495
obsproject/obs-studio,11484,jiapei100,2024-11-03T20:47:03Z,,2025-01-24T22:38:25Z,1,44.38638888888889,1969.8561111111112,184,3,RytoEX,https://api.github.com/repos/obsproject/obs-studio/pulls/11484
obsproject/obs-studio,11480,shiina424,2024-11-02T19:59:48Z,2024-11-05T19:42:06Z,2024-11-05T19:42:06Z,2,48.816944444444445,71.705,4,1,"RytoEX, Warchamp7",https://api.github.com/repos/obsproject/obs-studio/pulls/11480
obsproject/obs-studio,11477,jcm93,2024-11-02T01:28:42Z,2024-11-08T18:14:34Z,2024-11-08T18:14:34Z,2,141.06722222222223,160.76444444444445,2,1,"RytoEX, PatTheMav",https://api.github.com/repos/obsproject/obs-studio/pulls/11477
obsproject/obs-studio,11474,RytoEX,2024-11-01T21:03:55Z,2024-11-07T22:34:00Z,2024-11-07T22:34:00Z,1,3.8666666666666667,145.5013888888889,15,2,kkartaltepe,https://api.github.com/repos/obsproject/obs-studio/pulls/11474
obsproject/obs-studio,11473,RytoEX,2024-11-01T20:50:23Z,2024-11-07T21:47:06Z,2024-11-07T21:47:06Z,4,4.135555555555555,144.9452777777778,80,1,"kkartaltepe, RytoEX",https://api.github.com/repos/obsproject/obs-studio/pulls/11473
obsproject/obs-studio,11471,KOUCHANGdw,2024-11-01T06:59:17Z,,2024-11-11T20:13:46Z,1,16.221944444444443,253.24138888888888,2,1,Fenrirthviti,https://api.github.com/repos/obsproject/obs-studio/pulls/11471
obsproject/obs-studio,11470,RytoEX,2024-10-31T20:35:16Z,2024-11-01T20:29:37Z,2024-11-01T20:29:37Z,0,,23.905833333333334,2,1,,https://api.github.com/repos/obsproject/obs-studio/pulls/11470
obsproject/obs-studio,11469,sudopluto,2024-10-31T20:16:27Z,,2024-10-31T20:17:57Z,0,,0.025,2,1,,https://api.github.com/repos/obsproject/obs-studio/pulls/11469
obsproject/obs-studio,11468,PatTheMav,2024-10-31T17:18:49Z,2024-11-20T18:01:15Z,2024-11-20T18:01:15Z,0,,480.70722222222224,6,1,,https://api.github.com/repos/obsproject/obs-studio/pulls/11468
obsproject/obs-studio,11467,exeldro,2024-10-30T14:17:23Z,2024-11-07T21:07:13Z,2024-11-07T21:07:13Z,2,148.90722222222223,198.83055555555555,18,1,"RytoEX, pkviet",https://api.github.com/repos/obsproject/obs-studio/pulls/11467
obsproject/obs-studio,11465,PatTheMav,2024-10-29T15:15:22Z,2024-10-30T20:18:29Z,2024-10-30T20:18:29Z,1,28.730833333333333,29.051944444444445,17,3,RytoEX,https://api.github.com/repos/obsproject/obs-studio/pulls/11465
obsproject/obs-studio,11458,spikovich,2024-10-28T00:33:47Z,,2024-10-28T00:56:27Z,0,,0.37777777777777777,1198,4,,https://api.github.com/repos/obsproject/obs-studio/pulls/11458
obsproject/obs-studio,11453,tehbasshunter,2024-10-27T06:36:14Z,,2024-10-27T06:48:29Z,0,,0.20416666666666666,2,1,,https://api.github.com/repos/obsproject/obs-studio/pulls/11453
obsproject/obs-studio,11452,dsaedtler,2024-10-27T01:55:57Z,2025-01-29T18:16:47Z,2025-01-29T18:16:47Z,4,65.03805555555556,2272.347222222222,92,3,"RytoEX, Lain-B",https://api.github.com/repos/obsproject/obs-studio/pulls/11452
obsproject/obs-studio,11451,cg2121,2024-10-27T00:20:41Z,,2024-11-04T20:38:16Z,0,,212.29305555555555,79,4,,https://api.github.com/repos/obsproject/obs-studio/pulls/11451
obsproject/obs-studio,11450,PatTheMav,2024-10-26T20:27:08Z,2024-10-30T17:46:36Z,2024-10-30T17:46:36Z,4,0.2088888888888889,93.32444444444444,9,1,"gxalpha, RytoEX, Lain-B",https://api.github.com/repos/obsproject/obs-studio/pulls/11450
