repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,response_time_hours,review_time_hours,lines_of_code,changed_files,url
openstreetmap/openstreetmap-website,5558,tomhughes,2025-01-26T19:10:18Z,2025-02-16T11:48:18Z,2025-02-16T11:48:18Z,8,"HolgerJeromin, hlfan, HolgerJeromin, hlfan, hlfan, nertc, gravitystorm, HolgerJeromin",14.92388888888889,496.6333333333333,861,37,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5558
openstreetmap/openstreetmap-website,5557,HolgerJeromin,2025-01-26T17:48:36Z,2025-02-05T15:51:31Z,2025-02-05T15:51:31Z,7,"hlfan, HolgerJeromin, hlfan, hlfan, AntonKhorev, HolgerJeromin, AntonKhorev",189.90027777777777,238.04861111111111,102,3,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5557
openstreetmap/openstreetmap-website,5556,tomhughes,2025-01-26T15:47:52Z,2025-01-28T05:47:13Z,2025-01-28T05:47:13Z,2,"HolgerJeromin, kcne",22.273333333333333,37.98916666666667,6811,7,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5556
openstreetmap/openstreetmap-website,5550,hlfan,2025-01-24T20:16:44Z,,2025-02-01T15:35:49Z,6,"HolgerJeromin, tomhughes, HolgerJeromin, AntonKhorev, HolgerJeromin, hlfan",15.3825,187.31805555555556,43,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5550
openstreetmap/openstreetmap-website,5536,AntonKhorev,2025-01-23T01:23:26Z,2025-01-26T10:27:02Z,2025-01-26T10:27:02Z,3,"tomhughes, AntonKhorev, tomhughes",16.76972222222222,81.06,426,12,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5536
openstreetmap/openstreetmap-website,5522,hlfan,2025-01-19T18:41:10Z,2025-02-02T11:15:49Z,2025-02-02T11:15:49Z,9,"gravitystorm, HolgerJeromin, hlfan, hlfan, HolgerJeromin, hlfan, HolgerJeromin, hlfan, tomhughes",70.1836111111111,328.5775,4,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5522
openstreetmap/openstreetmap-website,5521,deevroman,2025-01-19T11:45:15Z,2025-02-15T14:46:18Z,2025-02-15T14:46:18Z,3,"tomhughes, gravitystorm, tomhughes",649.5625,651.0175,27,2,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5521
openstreetmap/openstreetmap-website,5519,hlfan,2025-01-19T02:30:46Z,,2025-01-28T07:39:05Z,1,tomhughes,12.618333333333334,221.13861111111112,46,1,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5519
openstreetmap/openstreetmap-website,5511,nenad-vujicic,2025-01-17T12:09:27Z,,2025-02-06T20:18:28Z,27,"tomhughes, AntonKhorev, AntonKhorev, tomhughes, AntonKhorev, tomhughes, nenad-vujicic, nenad-vujicic, AntonKhorev, AntonKhorev, AntonKhorev, nenad-vujicic, nenad-vujicic, nenad-vujicic, AntonKhorev, nenad-vujicic, nenad-vujicic, nenad-vujicic, AntonKhorev, AntonKhorev, AntonKhorev, AntonKhorev, AntonKhorev, nenad-vujicic, nenad-vujicic, nenad-vujicic, nenad-vujicic",23.57472222222222,488.1502777777778,52,7,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5511
openstreetmap/openstreetmap-website,5507,hlfan,2025-01-16T20:20:20Z,2025-01-18T12:07:59Z,2025-01-18T12:07:59Z,2,"HolgerJeromin, hlfan",11.444722222222222,39.79416666666667,0,0,https://api.github.com/repos/openstreetmap/openstreetmap-website/pulls/5507
