repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,response_time_hours,review_time_hours,lines_of_code,changed_files,url
jenkinsci/jenkins,9333,dependabot[bot],2024-05-30T17:00:57Z,2024-05-30T17:03:43Z,2024-05-30T17:03:43Z,1,basil,0.04416666666666667,0.04611111111111111,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9333
jenkinsci/jenkins,9332,basil,2024-05-30T14:51:46Z,2024-06-02T20:32:27Z,2024-06-02T20:32:27Z,2,"MarkEWaite, NotMyFault",2.904166666666667,77.67805555555556,56,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9332
jenkinsci/jenkins,9331,dependabot[bot],2024-05-29T18:07:14Z,2024-05-31T18:08:00Z,2024-05-31T18:08:00Z,1,jtnord,48.01166666666666,48.01277777777778,106,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9331
jenkinsci/jenkins,9330,dependabot[bot],2024-05-29T01:46:07Z,2024-05-29T04:49:13Z,2024-05-29T04:49:13Z,1,basil,3.05,3.0516666666666667,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9330
jenkinsci/jenkins,9327,dependabot[bot],2024-05-28T19:36:38Z,2024-05-28T21:35:49Z,2024-05-28T21:35:49Z,1,basil,1.9844444444444445,1.986388888888889,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9327
jenkinsci/jenkins,9326,dependabot[bot],2024-05-28T18:24:09Z,2024-05-28T20:37:00Z,2024-05-28T20:37:00Z,1,basil,2.2127777777777777,2.214166666666667,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9326
jenkinsci/jenkins,9325,dependabot[bot],2024-05-28T18:23:46Z,2024-05-28T20:37:43Z,2024-05-28T20:37:43Z,1,basil,2.2308333333333334,2.2325,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9325
jenkinsci/jenkins,9324,dependabot[bot],2024-05-28T18:23:33Z,2024-05-28T20:37:22Z,2024-05-28T20:37:22Z,1,basil,2.2280555555555557,2.230277777777778,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9324
jenkinsci/jenkins,9323,MarkEWaite,2024-05-27T23:43:06Z,2024-05-30T09:18:18Z,2024-05-30T09:18:18Z,2,"NotMyFault, timja",20.470833333333335,57.586666666666666,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9323
jenkinsci/jenkins,9322,dependabot[bot],2024-05-27T17:26:52Z,2024-05-27T18:09:23Z,2024-05-27T18:09:23Z,2,"MarkEWaite, basil",0.10027777777777777,0.7086111111111111,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9322
jenkinsci/jenkins,9321,dependabot[bot],2024-05-27T17:26:27Z,2024-05-27T21:29:44Z,2024-05-27T21:29:44Z,1,basil,4.0525,4.054722222222222,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9321
jenkinsci/jenkins,9318,renovate[bot],2024-05-27T00:51:40Z,2024-05-27T03:15:57Z,2024-05-27T03:15:57Z,1,MarkEWaite,2.403611111111111,2.4047222222222224,32,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9318
jenkinsci/jenkins,9317,janfaracik,2024-05-26T20:41:21Z,2024-05-30T09:18:07Z,2024-05-30T09:18:07Z,2,"timja, NotMyFault",0.19194444444444445,84.61277777777778,9,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9317
jenkinsci/jenkins,9315,renovate[bot],2024-05-25T15:59:19Z,2024-05-25T20:12:30Z,2024-05-25T20:12:30Z,2,"MarkEWaite, NotMyFault",0.26166666666666666,4.219722222222222,12,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9315
jenkinsci/jenkins,9314,MarkEWaite,2024-05-25T14:50:28Z,2024-05-27T03:15:26Z,2024-05-27T03:15:26Z,3,"NotMyFault, timja, daniel-beck",5.261666666666667,36.416111111111114,11,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9314
jenkinsci/jenkins,9313,renovate[bot],2024-05-25T10:22:13Z,2024-05-25T15:58:13Z,2024-05-25T15:58:13Z,1,basil,5.598888888888889,5.6,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9313
jenkinsci/jenkins,9312,basil,2024-05-25T03:41:52Z,2024-05-27T03:14:58Z,2024-05-27T03:14:59Z,4,"MarkEWaite, NotMyFault, MarkEWaite, StefanSpieker",8.302222222222222,47.55166666666667,36,7,https://api.github.com/repos/jenkinsci/jenkins/pulls/9312
jenkinsci/jenkins,9311,basil,2024-05-25T03:33:12Z,2024-05-27T03:14:41Z,2024-05-27T03:14:41Z,2,"MarkEWaite, NotMyFault",8.307222222222222,47.69138888888889,98,3,https://api.github.com/repos/jenkinsci/jenkins/pulls/9311
jenkinsci/jenkins,9310,dependabot[bot],2024-05-24T18:22:47Z,2024-05-24T21:18:00Z,2024-05-24T21:18:00Z,1,basil,2.9183333333333334,2.9202777777777778,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9310
jenkinsci/jenkins,9309,dependabot[bot],2024-05-24T18:22:38Z,2024-05-24T21:17:29Z,2024-05-24T21:17:30Z,1,basil,2.9119444444444444,2.9141666666666666,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9309
jenkinsci/jenkins,9308,dependabot[bot],2024-05-24T18:22:22Z,2024-05-24T21:18:25Z,2024-05-24T21:18:25Z,1,basil,2.9322222222222223,2.9341666666666666,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9308
jenkinsci/jenkins,9307,dependabot[bot],2024-05-24T18:22:03Z,,2024-08-07T15:27:59Z,1,basil,9.601666666666667,1797.098888888889,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9307
jenkinsci/jenkins,9306,dependabot[bot],2024-05-24T18:21:39Z,2024-05-24T21:18:55Z,2024-05-24T21:18:55Z,1,basil,2.9525,2.9544444444444444,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9306
jenkinsci/jenkins,9305,krisstern,2024-05-24T18:16:22Z,2024-05-29T12:44:55Z,2024-05-29T12:44:55Z,1,NotMyFault,25.961111111111112,114.47583333333333,421,61,https://api.github.com/repos/jenkinsci/jenkins/pulls/9305
jenkinsci/jenkins,9304,mawinter69,2024-05-24T07:27:49Z,2024-05-27T03:14:14Z,2024-05-27T03:14:14Z,2,"MarkEWaite, NotMyFault",30.602222222222224,67.77361111111111,22,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9304
jenkinsci/jenkins,9303,mawinter69,2024-05-23T21:24:03Z,2024-05-27T03:13:58Z,2024-05-27T03:13:59Z,2,"MarkEWaite, NotMyFault",40.583333333333336,77.83194444444445,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9303
jenkinsci/jenkins,9302,dependabot[bot],2024-05-23T18:29:46Z,2024-05-23T21:20:30Z,2024-05-23T21:20:30Z,1,basil,2.843611111111111,2.8455555555555554,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9302
jenkinsci/jenkins,9301,dependabot[bot],2024-05-22T18:12:31Z,2024-05-23T15:47:31Z,2024-05-23T15:47:31Z,2,"MarkEWaite, basil",2.4227777777777777,21.583333333333332,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9301
jenkinsci/jenkins,9300,renovate[bot],2024-05-22T15:55:40Z,2024-05-23T15:47:04Z,2024-05-23T15:47:04Z,1,basil,23.85527777777778,23.856666666666666,12,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9300
jenkinsci/jenkins,9299,dependabot[bot],2024-05-22T14:25:12Z,2024-05-23T15:46:34Z,2024-05-23T15:46:34Z,1,basil,25.35388888888889,25.35611111111111,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9299
jenkinsci/jenkins,9298,renovate[bot],2024-05-22T13:14:26Z,2024-05-22T14:25:51Z,2024-05-22T14:25:51Z,1,basil,1.188611111111111,1.1902777777777778,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9298
jenkinsci/jenkins,9295,dependabot[bot],2024-05-21T19:00:19Z,2024-05-21T20:48:29Z,2024-05-21T20:48:29Z,1,MarkEWaite,1.1144444444444443,1.8027777777777778,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9295
jenkinsci/jenkins,9294,renovate[bot],2024-05-21T05:50:37Z,2024-05-21T14:41:09Z,2024-05-21T14:41:09Z,1,MarkEWaite,8.841111111111111,8.842222222222222,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9294
jenkinsci/jenkins,9293,renovate[bot],2024-05-20T23:01:28Z,2024-05-21T14:40:28Z,2024-05-21T14:40:28Z,1,MarkEWaite,15.643055555555556,15.65,46,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9293
jenkinsci/jenkins,9291,dependabot[bot],2024-05-20T14:25:16Z,2024-05-20T19:07:46Z,2024-05-20T19:07:46Z,1,basil,4.706111111111111,4.708333333333333,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9291
jenkinsci/jenkins,9290,renovate[bot],2024-05-19T23:35:56Z,2024-05-20T03:16:55Z,2024-05-20T03:16:55Z,1,basil,3.6816666666666666,3.6830555555555557,12,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9290
jenkinsci/jenkins,9289,renovate[bot],2024-05-18T21:46:19Z,2024-05-19T04:38:43Z,2024-05-19T04:38:43Z,1,basil,6.871666666666667,6.873333333333333,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9289
jenkinsci/jenkins,9288,basil,2024-05-18T20:33:08Z,2024-05-19T11:40:25Z,2024-05-19T11:40:25Z,3,"MarkEWaite, timja, NotMyFault",1.4833333333333334,15.12138888888889,6,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9288
jenkinsci/jenkins,9287,janfaracik,2024-05-18T08:53:01Z,2024-05-27T15:06:58Z,2024-05-27T15:06:58Z,2,"timja, NotMyFault",77.96083333333333,222.2325,23,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9287
jenkinsci/jenkins,9286,zbynek,2024-05-17T19:02:02Z,2024-05-19T11:36:40Z,2024-05-19T11:36:40Z,2,"MarkEWaite, NotMyFault",4.020555555555555,40.577222222222225,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9286
jenkinsci/jenkins,9285,dependabot[bot],2024-05-17T18:43:12Z,2024-05-18T16:41:15Z,2024-05-18T16:41:15Z,1,basil,21.96527777777778,21.9675,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9285
jenkinsci/jenkins,9283,janfaracik,2024-05-17T09:49:02Z,2024-05-19T11:36:24Z,2024-05-19T11:36:24Z,2,"NotMyFault, MarkEWaite",28.730555555555554,49.78944444444444,23,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9283
jenkinsci/jenkins,9280,dependabot[bot],2024-05-16T17:06:43Z,2024-05-17T01:51:49Z,2024-05-17T01:51:49Z,1,MarkEWaite,8.750277777777777,8.751666666666667,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9280
jenkinsci/jenkins,9279,dependabot[bot],2024-05-15T18:53:01Z,2024-05-16T17:04:43Z,2024-05-16T17:04:43Z,1,basil,22.193055555555556,22.195,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9279
jenkinsci/jenkins,9278,renovate[bot],2024-05-15T16:50:49Z,2024-05-16T17:03:50Z,2024-05-16T17:03:50Z,1,basil,24.215555555555557,24.216944444444444,2,1,https://api.github.com/repos/jenkinsci/jenkins/pulls/9278
jenkinsci/jenkins,9277,jtnord,2024-05-14T16:10:37Z,2024-05-18T15:20:56Z,2024-05-18T15:20:56Z,15,"jtnord, jtnord, olamy, jtnord, jtnord, jglick, jglick, jtnord, jglick, jtnord, jtnord, jtnord, jtnord, jglick, jtnord",0.005277777777777778,95.17194444444445,76,8,https://api.github.com/repos/jenkinsci/jenkins/pulls/9277
jenkinsci/jenkins,9276,Kevin-CB,2024-05-14T15:57:03Z,2024-05-17T13:56:10Z,2024-05-17T13:56:10Z,2,"jtnord, MarkEWaite",0.25666666666666665,69.98527777777778,5,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9276
jenkinsci/jenkins,9274,renovate[bot],2024-05-14T12:56:41Z,2024-05-14T16:11:54Z,2024-05-14T16:11:54Z,1,MarkEWaite,3.2525,3.2536111111111112,68,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9274
jenkinsci/jenkins,9273,renovate[bot],2024-05-14T01:09:39Z,2024-05-14T04:45:48Z,2024-05-14T04:45:48Z,1,basil,3.601111111111111,3.6025,12,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9273
jenkinsci/jenkins,9271,mawinter69,2024-05-13T19:04:42Z,2024-05-30T09:17:59Z,2024-05-30T09:17:59Z,5,"yaroslavafenkin, mawinter69, mawinter69, NotMyFault, timja",162.42666666666668,398.2213888888889,147,45,https://api.github.com/repos/jenkinsci/jenkins/pulls/9271
jenkinsci/jenkins,9270,dependabot[bot],2024-05-13T16:04:49Z,2024-05-14T02:53:46Z,2024-05-14T02:53:46Z,1,basil,10.813888888888888,10.815833333333334,4,2,https://api.github.com/repos/jenkinsci/jenkins/pulls/9270
