repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,reviewer_response_times,response_time_hours,review_time_hours,lines_of_code,changed_files,url
Homebrew/brew,18874,SMillerDev,2024-12-04T21:57:53Z,2025-01-19T12:12:54Z,2025-01-19T12:12:54Z,17,"MikeMcQuaid, dduugg, dduugg, dduugg, dduugg, dduugg, dduugg, dduugg, dduugg, dduugg, dduugg, dduugg, dduugg, dduugg, MikeMcQuaid, dduugg, MikeMcQuaid","809.78, 2.96, 0.03, 0.12, 1.63, 4.83, 42.39, 0.01, 0.01, 0.02, 0.02, 0.01, 0.02, 22.82, 143.31, 0.70, 14.30",809.7811111111112,1094.2502777777777,209,16,https://api.github.com/repos/Homebrew/brew/pulls/18874
Homebrew/brew,18867,dduugg,2024-12-04T16:13:39Z,2024-12-04T16:49:46Z,2024-12-04T16:49:46Z,1,MikeMcQuaid,0.15,0.15,0.6019444444444444,463,11,https://api.github.com/repos/Homebrew/brew/pulls/18867
Homebrew/brew,18866,BrewTestBot,2024-12-04T09:24:57Z,2024-12-04T10:08:40Z,2024-12-04T10:08:40Z,1,ZhongRuoyu,0.72,0.7219444444444445,0.7286111111111111,23,1,https://api.github.com/repos/Homebrew/brew/pulls/18866
Homebrew/brew,18865,ZhongRuoyu,2024-12-03T18:58:21Z,2024-12-04T10:25:19Z,2024-12-04T10:25:19Z,2,"p-linnane, MikeMcQuaid","0.25, 14.19",0.25222222222222224,15.449444444444444,57,4,https://api.github.com/repos/Homebrew/brew/pulls/18865
Homebrew/brew,18864,ZhongRuoyu,2024-12-03T18:49:11Z,2024-12-04T09:24:09Z,2024-12-04T09:24:09Z,1,p-linnane,0.43,0.4330555555555556,14.582777777777778,79,2,https://api.github.com/repos/Homebrew/brew/pulls/18864
Homebrew/brew,18858,carlocab,2024-12-03T17:35:37Z,2024-12-03T17:47:47Z,2024-12-03T17:47:47Z,1,MikeMcQuaid,0.06,0.0625,0.20277777777777778,2,1,https://api.github.com/repos/Homebrew/brew/pulls/18858
Homebrew/brew,18857,MikeMcQuaid,2024-12-03T14:34:06Z,2024-12-03T15:26:11Z,2024-12-03T15:26:11Z,1,p-linnane,0.87,0.8677777777777778,0.8680555555555556,1,1,https://api.github.com/repos/Homebrew/brew/pulls/18857
Homebrew/brew,18856,MikeMcQuaid,2024-12-03T08:43:54Z,2024-12-03T15:41:13Z,2024-12-03T15:41:13Z,1,p-linnane,6.96,6.955,6.955277777777778,31,1,https://api.github.com/repos/Homebrew/brew/pulls/18856
Homebrew/brew,18855,EricFromCanada,2024-12-02T20:48:04Z,2024-12-03T09:25:34Z,2024-12-03T09:25:34Z,1,p-linnane,0.10,0.10277777777777777,12.625,5,1,https://api.github.com/repos/Homebrew/brew/pulls/18855
Homebrew/brew,18847,dduugg,2024-12-01T00:32:34Z,2024-12-11T18:57:44Z,2024-12-11T18:57:44Z,2,"MikeMcQuaid, MikeMcQuaid","128.27, 120.48",128.26638888888888,258.4194444444444,244,23,https://api.github.com/repos/Homebrew/brew/pulls/18847
