repo,pr_number,user,created_at,merged_at,closed_at,num_reviews,reviewers,reviewer_response_times,response_time_hours,review_time_hours,lines_of_code,changed_files,url
facebook/react,31767,rickhanlonii,2024-12-13T21:14:51Z,2024-12-14T16:11:04Z,2024-12-14T16:11:04Z,2,"josephsavona, dai-shi","5.12, 756.85",5.120277777777778,18.936944444444446,130,11,https://api.github.com/repos/facebook/react/pulls/31767
facebook/react,31766,rickhanlonii,2024-12-13T20:58:41Z,2024-12-13T21:39:13Z,2024-12-13T21:39:13Z,1,sebmarkbage,0.01,0.006388888888888889,0.6755555555555556,259,17,https://api.github.com/repos/facebook/react/pulls/31766
facebook/react,31765,rickhanlonii,2024-12-13T20:52:23Z,2024-12-13T21:30:10Z,2024-12-13T21:30:10Z,4,"kassens, sebmarkbage, sebmarkbage, sebmarkbage","0.04, 0.09, 0.08, 6.06",0.04083333333333333,0.6297222222222222,458,12,https://api.github.com/repos/facebook/react/pulls/31765
facebook/react,31764,rickhanlonii,2024-12-13T20:44:34Z,2024-12-13T20:52:43Z,2024-12-13T20:52:43Z,3,"sebmarkbage, sebmarkbage, sebmarkbage","0.12, 0.02, 0.04",0.11777777777777777,0.13583333333333333,214,9,https://api.github.com/repos/facebook/react/pulls/31764
facebook/react,31762,jackpope,2024-12-13T19:56:03Z,2024-12-13T20:49:06Z,2024-12-13T20:49:06Z,2,"rickhanlonii, rickhanlonii","0.08, 0.75",0.08055555555555556,0.8841666666666667,217,1,https://api.github.com/repos/facebook/react/pulls/31762
facebook/react,31760,rickhanlonii,2024-12-13T19:29:53Z,,2024-12-13T19:59:33Z,1,kassens,0.12,0.11722222222222223,0.49444444444444446,41,1,https://api.github.com/repos/facebook/react/pulls/31760
facebook/react,31759,rickhanlonii,2024-12-13T18:02:50Z,2024-12-13T19:50:13Z,2024-12-13T19:50:13Z,1,sebmarkbage,0.11,0.11416666666666667,1.7897222222222222,751,17,https://api.github.com/repos/facebook/react/pulls/31759
facebook/react,31758,jackpope,2024-12-13T16:12:45Z,2024-12-13T16:26:44Z,2024-12-13T16:26:44Z,1,poteto,0.09,0.08861111111111111,0.23305555555555554,54,2,https://api.github.com/repos/facebook/react/pulls/31758
facebook/react,31757,rickhanlonii,2024-12-13T15:53:05Z,2024-12-13T18:58:18Z,2024-12-13T18:58:18Z,4,"sebmarkbage, sebmarkbage, sebmarkbage, sebmarkbage","2.22, 0.04, 0.58, 0.00",2.22,3.0869444444444443,1079,27,https://api.github.com/repos/facebook/react/pulls/31757
facebook/react,31756,rickhanlonii,2024-12-13T15:30:50Z,2024-12-13T17:26:41Z,2024-12-13T17:26:41Z,2,"kassens, sebmarkbage","0.06, 0.58",0.059166666666666666,1.9308333333333334,272,12,https://api.github.com/repos/facebook/react/pulls/31756
